postNum,line,completeText,oldProvenance,newProvenance,sourceType,structure,confidence,referencedPostNum,direction,reason,affectedConsumers
"4630","6","Democratic Virginia Delegate, Joe Morrissey, was indicted on charges connected to his relationship with a 17-year-old girl and was charged with supervisory indecent liberties with a minor, electronic solicitation of a minor, possession of child pornography and distribution of child pornography.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","7","Democratic Massachusetts Congressman, Gerry Studds, was censured by the House of Representatives after he admitted to an inappropriate relationship with a 17-year-old page.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","8","Democratic Former Mayor of Stillwater, New York, Rick Nelson was plead guilty to five counts of possession of child pornography of children less than 16 years of age.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","9","Democratic Former Mayor of Clayton, New York, Dale Kenyon, was indicted for sexual acts against a teenager.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","10","Democratic Former Mayor of Hubbard, Ohio, Richard Keenan, was given a life sentence in jail for raping a 4-year-old girl.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","11","Democratic Former Mayor of Winston, Oregeon, Kenneth Barrett, was arrested for setting up a meeting to have sex with a 14-year-old girl who turned out to be a police officer.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","12","Democratic Former Mayor of Randolph, Nebraska, Dwayne L. Schutt, was arrested and charged with four counts of felony third-degree sexual assault of a child and one count of intentional child abuse.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","13","Democratic Former Mayor of Dawson, Georgia, Christopher Wright, was indicted on the charges of aggravated child molestation, aggravated sodomy, rape, child molestation and statutory rape of an 11-year-old boy and a 12-year-old girl.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","14","Democratic Former Mayor of Stockton, California, Anthony Silva, was charged with providing alcohol to young adults during a game of strip poker that included a 16-year-old boy at a camp for underprivileged children run by the mayor.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","15","Democratic Former Mayor of Millbrook, New York, Donald Briggs, was arrested and charged with inappropriate sexual contact with a person younger than 17.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","16","Democratic party leader for Victoria County, Texas, Stephen Jabbour, plead guilty to possession and receiving over half a million child pornographic images.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","17","Democratic activist and fundraiser, Terrence Bean, was arrested on charges of sodomy and sex abuse in a case involving a 15-year-old boy and when the alleged victim declined to testify, and the judge dismissed the case.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","18","Democratic Party Chairman for Davidson County, Tennessee, Rodney Mullin, resigned amid child pornography allegations.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","19","Democratic activist, Andrew Douglas Reed, pleaded guilty to a multiple counts of 2nd-degree sexual exploitation of a minor for producing child pornography.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4630","20","Democratic official from Terre Haute, Indiana, David Roberts was sentenced to federal prison for producing and possessing child pornography including placing hidden cameras in the bedrooms and bathrooms at a home he shared with two minor female victims.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities"
"4631","0","Democratic California Congressman, Tony Cárdenas, is being sued in LA County for allegedly sexually abused a 16-year-old girl.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","1","Democratic aide to Senator Barbara Boxer, Jeff Rosato, plead guilty to charges of trading in child pornography.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","2","Democratic Alaskan State Representative, Dean Westlake, resigned from his seat after the media published a report alleging he fathered a child with a 16-year-old girl when he was 28.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","3","Democratic New Jersey State Assemblyman, Neil Cohen, was convicted of possession and distribution of child pornography.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","4","Republican Tim Nolan, chairman of Donald Trump’s presidential campaign in Kentucky, pled guilty to child sex trafficking and on February 11, 2018 he was sentenced to serve 20 years in prison.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","5","Republican state Senator Ralph Shortey was indicted on four counts of human trafficking and child pornography. In November 2017, he pleaded guilty to one count of child sex trafficking in exchange for the dropping of the other charges.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","6","Republican anti-abortion activist Howard Scott Heldreth is a convicted child rapist in Florida.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","7","Republican County Commissioner David Swartz pleaded guilty to molesting two girls under the age of 11 and was sentenced to 8 years in prison.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","8","Republican judge Mark Pazuhanich pleaded no contest to fondling a 10-year old girl and was sentenced to 10 years probation.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","9","Republican anti-abortion activist Nicholas Morency pleaded guilty to possessing child pornography on his computer and offering a bounty to anybody who murders an abortion doctor.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","10","Republican legislator Edison Misla Aldarondo was sentenced to 10 years in prison for raping his daughter between the ages of 9 and 17.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","11","Republican Mayor Philip Giordano is serving a 37-year sentence in federal prison for sexually abusing 8- and 10-year old girls.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","12","Republican campaign consultant Tom Shortridge was sentenced to three years probation for taking nude photographs of a 15-year old girl.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","13","Republican Senator Strom Thurmond, a notable racist, had sex with a 15-year old black girl which produced a child.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","14","Republican pastor Mike Hintz, whom George W. Bush commended during the 2004 presidential campaign, surrendered to police after admitting to a sexual affair with a female juvenile.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","15","Republican legislator Peter Dibble pleaded no contest to having an inappropriate relationship with a 13-year-old girl.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","16","Republican Congressman Donald “Buz” Lukens was found guilty of having sex with a female minor and sentenced to one month in jail.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","17","Republican fundraiser Richard A. Delgaudio was found guilty of child porn charges and paying two teenage girls to pose for sexual photos.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","18","Republican activist Mark A. Grethen convicted on six counts of sex crimes involving children.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","19","Republican activist Randal David Ankeney pleaded guilty to attempted sexual assault on a child.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","20","Republican Congressman Dan Crane had sex with a female minor working as a congressional page.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","21","Republican activist and Christian Coalition leader Beverly Russell admitted to an incestuous relationship with his step daughter.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","22","Republican congressman and anti-gay activist Robert Bauman was charged with having sex with a 16-year-old boy he picked up at a gay bar.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4631","23","Republican Committee Chairman Jeffrey Patti was arrested for distributing a video clip of a 5-year-old girl being raped.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","0","Republican activist Marty Glickman (a.k.a. “Republican Marty”), was taken into custody by Florida police on four counts of unlawful sexual activity with an underage girl and one count of delivering the drug LSD.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","1","Republican legislative aide Howard L. Brooks was charged with molesting a 12-year old boy and possession of child pornography.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","2","Republican Senate candidate John Hathaway was accused of having sex with his 12-year old baby sitter and withdrew his candidacy after the allegations were reported in the media.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","3","Republican preacher Stephen White, who demanded a return to traditional values, was sentenced to jail after offering $20 to a 14-year-old boy for permission to perform oral sex on him.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","4","Republican talk show host Jon Matthews pleaded guilty to exposing his genitals to an 11 year old girl.Republican anti-gay activist Earl “Butch” Kimmerling was sentenced to 40 years in prison for molesting an 8-year old girl after he attempted to stop a gay couple from adopting her.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","5","Republican Party leader Paul Ingram pleaded guilty to six counts of raping his daughters and served 14 years in federal prison.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","6","Republican election board official Kevin Coan was sentenced to two years probation for soliciting sex over the internet from a 14-year old girl.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","7","Republican politician Andrew Buhr was charged with two counts of first degree sodomy with a 13-year old boy.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","8","Republican politician Keith Westmoreland was arrested on seven felony counts of lewd and lascivious exhibition to girls under the age of 16 (i.e. exposing himself to children).","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","9","Republican anti-abortion activist John Allen Burt was charged with sexual misconduct involving a 15-year old girl.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","10","Republican County Councilman Keola Childs pleaded guilty to molesting a male child.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","11","Republican activist John Butler was charged with criminal sexual assault on a teenage girl.Republican candidate Richard Gardner admitted to molesting his two daughters.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","12","Republican Councilman and former Marine Jack W. Gardner was convicted of molesting a 13-year old girl.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","13","Republican County Commissioner Merrill Robert Barter pleaded guilty to unlawful sexual contact and assault on a teenage boy.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","14","Republican City Councilman Fred C. Smeltzer, Jr. pleaded no contest to raping a 15 year-old girl and served 6-months in prison.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","15","Republican activist Parker J. Bena pleaded guilty to possession of child pornography on his home computer and was sentenced to 30 months in federal prison and fined $18,000.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","16","Republican parole board officer and former Colorado state representative, Larry Jack Schwarz, was fired after child pornography was found in his possession.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","17","Republican strategist and Citadel Military College graduate Robin Vanderwall was convicted in Virginia on five counts of soliciting sex from boys and girls over the internet.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","18","Republican city councilman Mark Harris, who is described as a “good military man” and “church goer,” was convicted of repeatedly having sex with an 11-year-old girl and sentenced to 12 years in prison.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","19","Republican businessman Jon Grunseth withdrew his candidacy for Minnesota governor after allegations surfaced that he went swimming in the nude with four underage girls, including his daughter.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4632","20","Republican director of the “Young Republican Federation” Nicholas Elizondo molested his 6-year old daughter and was sentenced to six years in prison.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4633","0","Republican benefactor of conservative Christian groups, Richard A. Dasen Sr., was charged with rape for allegedly paying a 15-year old girl for sex. Dasen, 62, who is married with grown children and several grandchildren, has allegedly told police that over the past decade he paid more than $1 million to have sex with a large number of young women.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4633","1","Democratic donor and billionaire, Jeffrey Epstein, ran an underage child sex brothel and was convicted of soliciting underage girls for prostitution.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4633","2","Democratic New York Congressman, Anthony Weiner, plead guilty to transferring obscene material to a minor as part of a plea agreement for sexted and sending Twitter DMs to underage girls as young as 15.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4633","3","Democratic donor, activist, and Hollywood producer Harvey Weinstein is being criminally prosecuted and civilly sued for years of sexual abuse (that was well known “secret” in Hollywood) including underage sexual activities with aspiring female actresses.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4633","4","Democratic activist and #metoo proponent, Asia Argento, settled a lawsuit for sexual harassment stemming from sexual activities with an underage actor.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4633","5","Democratic Mayor of Racine, Wisconsin, Gary Becker, was convicted of attempted child seduction, child pornography, and other child sex crimes.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4633","6","Democratic Seattle Mayor Ed Murray resigned after multiple accusations of child sexual abuse were levied against him including by family members.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
"4633","7","Democratic activist and aid to NYC Mayor De Blasio, Jacob Schwartz was arrested on possession of 3,000+ child pornographic images.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Claims|Entities|Themes"
