stableOccurrenceId,postNum,oldRuling,finalRuling,oldSentenceText,newFullSentenceText,directivePhrase,directiveSegments,religiousSegment,themes,authorshipState,sourceType,dataAction,reason
"409#0","409","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Correct exchange.","Correct exchange.","Correct exchange.","Correct exchange.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"409#1","409","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith.","Have faith.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4090#0","4090","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Know your rights.","Know your rights.","Know your rights.","Know your rights.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4096#0","4096","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Imagine that.","Imagine that.","Imagine that.","Imagine that.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4097#0","4097","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Ask yourself, why?","Ask yourself, why?","Ask yourself, why?","Ask yourself, why?","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4098#0","4098","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'Renegade'.","Define 'Renegade'.","Define 'Renegade'.","Define 'Renegade'.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"41#0","41","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the crumbs.","Enjoy the crumbs.","Enjoy the crumbs.","Enjoy the crumbs.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4101#0","4101","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Use discernment.","Use discernment.","Use discernment.","Use discernment.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4101#1","4101","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Question what you read [from every source].","Question what you read [from every source].","Question what you read [from every source].","Question what you read [from every source].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4102#0","4102","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","See previous post.","See previous post.","See previous post.","See previous post.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4104#0","4104","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4105#0","4105","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think MSM daily attacks [losing ground].","Think MSM daily attacks [losing ground].","Think MSM daily attacks [losing ground].","Think MSM daily attacks [losing ground].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"411#0","411","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Test.","Test.","Test.","Test.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4115#0","4115","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4121#0","4121","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4123#0","4123","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'backchannel'.","Define 'backchannel'.","Define 'backchannel'.","Define 'backchannel'.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4124#0","4124","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the money.","Follow the money.","Follow the money.","Follow the money.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"413#0","413","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Track CEO resignations.","Track CEO resignations.","Track CEO resignations.","Track CEO resignations.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4133#0","4133","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think [BOOM] drops this week and next [2019, 2020][+1].","Think [BOOM] drops this week and next [2019, 2020][+1].","Think [BOOM] drops this week and next [2019, 2020][+1].","Think [BOOM] drops this week and next [2019, 2020][+1].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4135#0","4135","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","It's time to wake up.","It's time to wake up.","It's time to wake up.","It's time to wake up.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4138#0","4138","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Watch the news today, tomorrow, next week.","Watch the news today, tomorrow, next week.","Watch the news today, tomorrow, next week.","Watch the news today, tomorrow, next week.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"414#0","414","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","God bless, Patriot.","","God bless, Patriot.","God bless, Patriot.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"4140#0","4140","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","LET FREEDOM RING!","LET FREEDOM RING!","LET FREEDOM RING!","LET FREEDOM RING!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4141#0","4141","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Keep watching the news.","Keep watching the news.","Keep watching the news.","Keep watching the news.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4143#0","4143","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Be ready to dig, Anons.","Be ready to dig, Anons.","Be ready to dig, Anons.","Be ready to dig, Anons.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4145#0","4145","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Focus on tomorrow, first.","Focus on tomorrow, first.","Focus on tomorrow, first.","Focus on tomorrow, first.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4148#0","4148","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Handle with care.","Handle with care.","Handle with care.","Handle with care.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"415#0","415","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Watch the news.","Watch the news.","Watch the news.","Watch the news.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"415#1","415","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","Godspeed, Patriots.","","Godspeed, Patriots.","Godspeed, Patriots.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"416#0","416","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Fight, fight, fight.","Fight, fight, fight.","Fight, fight, fight.","Fight, fight, fight.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4161#0","4161","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Disregard.","Disregard.","Disregard.","Disregard.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4162#0","4162","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think [leak investigation]","Think [leak investigation]","Think [leak investigation]","Think [leak investigation]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4162#1","4162","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Horowitz [Midyear] re: FBI_media assets","Think Horowitz [Midyear] re: FBI_media assets","Think Horowitz [Midyear] re: FBI_media assets","Think Horowitz [Midyear] re: FBI_media assets","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4162#2","4162","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think WL HRC_Podesta media asset(s) list.","Think WL HRC_Podesta media asset(s) list.","Think WL HRC_Podesta media asset(s) list.","Think WL HRC_Podesta media asset(s) list.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4164#0","4164","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'Shadow Government'.","Define 'Shadow Government'.","Define 'Shadow Government'.","Define 'Shadow Government'.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4168#0","4168","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Listen carefully.","Listen carefully.","Listen carefully.","Listen carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4171#0","4171","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"418#0","418","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Test.","Test.","Test.","Test.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4201#0","4201","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the show!","Enjoy the show!","Enjoy the show!","Enjoy the show!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4207#0","4207","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Put on the full armor of God, so that you can take your stand against the devil's schemes.","","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"4207#1","4207","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"4207#2","4207","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"421#0","421","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Test.","Test.","Test.","Test.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4212#0","4212","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Bring the pain.","Bring the pain.","Bring the pain.","Bring the pain.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4213#0","4213","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Be ready.","Be ready.","Be ready.","Be ready.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4215#0","4215","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Listen very carefully.","Listen very carefully.","Listen very carefully.","Listen very carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4226#0","4226","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","But, you must go back before you can go forward.","But, you must go back before you can go forward.","But, you must go back before you can go forward.","But, you must go back before you can go forward.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4232#0","4232","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Go back further.","Go back further.","Go back further.","Go back further.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4241#0","4241","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Chess.","Think Chess.","Think Chess.","Think Chess.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4245#0","4245","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Listen carefully.","Listen carefully.","Listen carefully.","Listen carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4246#0","4246","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","YOU MUST SHOW THEM.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4248#0","4248","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think for yourself.","Think for yourself.","Think for yourself.","Think for yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4248#1","4248","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust yourself.","Trust yourself.","Trust yourself.","Trust yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"425#0","425","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define Shutdown.","Define Shutdown.","Define Shutdown.","Define Shutdown.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"425#1","425","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","TRUST.","TRUST.","TRUST.","TRUST.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4250#0","4250","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","It's time to end the horror show.","It's time to end the horror show.","It's time to end the horror show.","It's time to end the horror show.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4250#1","4250","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","It's time to stand [lead by example].","It's time to stand [lead by example].","It's time to stand [lead by example].","It's time to stand [lead by example].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4255#0","4255","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Go.","Go.","Go.","Go.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4255#1","4255","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Go.","Go.","Go.","Go.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"426#0","426","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define hostage.","Define hostage.","Define hostage.","Define hostage.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4276#0","4276","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","God bless you and your family.","","God bless you and your family.","God bless you and your family.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"429#0","429","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Keep list updated.","Keep list updated.","Keep list updated.","Keep list updated.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4292#0","4292","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4294#0","4294","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile:","Reconcile:","Reconcile:","Reconcile:","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4296#0","4296","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4298#0","4298","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Ask and you shall receive.","","Ask and you shall receive.","Ask and you shall receive.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"43#0","43","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Watch for confirmations tomorrow.","Watch for confirmations tomorrow.","Watch for confirmations tomorrow.","Watch for confirmations tomorrow.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"430#0","430","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith.","Have faith.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"4302#0","4302","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expand your thinking.","Expand your thinking.","Expand your thinking.","Expand your thinking.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4304#0","4304","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Buckle up!","Buckle up!","Buckle up!","Buckle up!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4306#0","4306","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","APPLY TO COVID-19 DATA REPORTS.","APPLY TO COVID-19 DATA REPORTS.","APPLY TO COVID-19 DATA REPORTS.","APPLY TO COVID-19 DATA REPORTS.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"431#0","431","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember, not all within the C-A, D-J, F-I are bad apples.","Remember, not all within the C-A, D-J, F-I are bad apples.","Remember, not all within the C-A, D-J, F-I are bad apples.","Remember, not all within the C-A, D-J, F-I are bad apples.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4316#0","4316","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Fear not, all will be well right after the election.","Fear not, all will be well right after the election.","Fear not","Fear not","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","""Fear not"" is a negative imperative. Noted for the record: a Twitter URL sits on the line above, so this may be Q reproducing the tweet's message — but there is no quotation mark, no indentation and no matching payload, and rule 3 forbids inferring a quotation from adjacency alone. Kept as Q body."
"4317#0","4317","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Use corporate DNC media [MSM] push con","Use corporate DNC media [MSM] push con","Use corporate DNC media [MSM] push con","Use corporate DNC media [MSM] push con","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4317#1","4317","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Use 1, 2, 3 and 4 to drive echo-chamber false [idiotic] narrative bad [pro slavery][D]s switched to [R] party and good [anti-slavery][R]s switched to [D] party.","Use 1, 2, 3 and 4 to drive echo-chamber false [idiotic] narrative bad [pro slavery][D]s switched to [R] party and good [anti-slavery][R]s switched to [D] party.","Use 1, 2, 3 and 4 to drive echo-chamber false [idiotic] narrative bad [pro slavery][D]s switched to [R] party and good [anti-slavery][R]s switched to [D] party.","Use 1, 2, 3 and 4 to drive echo-chamber false [idiotic] narrative bad [pro slavery][D]s switched to [R] party and good [anti-slavery][R]s switched to [D] party.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4320#0","4320","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re_read drops re: COVID-19 [virus] and the election.","Re_read drops re: COVID-19 [virus] and the election.","Re_read drops re: COVID-19 [virus] and the election.","Re_read drops re: COVID-19 [virus] and the election.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"433#0","433","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","TRUST WRAY.","TRUST WRAY.","TRUST WRAY.","TRUST WRAY.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4331#0","4331","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Watch the news.","Watch the news.","Watch the news.","Watch the news.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4336#0","4336","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4337#0","4337","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Apply:","Apply:","Apply:","Apply:","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4337#1","4337","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Ask yourself a very simple question - was it known [common sense and [early] medical reports] elderly community most at risk?","Ask yourself a very simple question - was it known [common sense and [early] medical reports] elderly community most at risk?","Ask yourself a very simple question - was it known [common sense and [early] medical reports] elderly community most at risk?","Ask yourself a very simple question - was it known [common sense and [early] medical reports] elderly community most at risk?","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4338#0","4338","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Apply:","Apply:","Apply:","Apply:","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"434#0","434","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","God bless, Q","","God bless,","God bless,","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing/valediction, Q signature cut into its own span (rule 7)"
"4352#0","4352","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'stand down' [safe haven] order.","Define 'stand down' [safe haven] order.","Define 'stand down' [safe haven] order.","Define 'stand down' [safe haven] order.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4352#1","4352","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'organized' group.","Define 'organized' group.","Define 'organized' group.","Define 'organized' group.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4352#2","4352","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have a Nice Day.","Have a Nice Day.","Have a Nice Day.","Have a Nice Day.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4358#0","4358","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Be vigilant.","Be vigilant.","Be vigilant.","Be vigilant.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4359#0","4359","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Update the list.","Update the list.","Update the list.","Update the list.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4360#0","4360","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Call the ball.","Call the ball.","Call the ball.","Call the ball.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4368#0","4368","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Buckle up.","Buckle up.","Buckle up.","Buckle up.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4374#0","4374","REMOVE_QUOTED_SCRIPTURE","REMOVE_QUOTED_SCRIPTURE","Be strong in the Lord.","","Be strong in the Lord.","Be strong in the Lord.","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","REMOVE_FROM_DIRECTIVES","reproduced scripture"
"4381#0","4381","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think pre_midterms.","Think pre_midterms.","Think pre_midterms.","Think pre_midterms.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4381#1","4381","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think pre_2020_P_election [now]","Think pre_2020_P_election [now]","Think pre_2020_P_election [now]","Think pre_2020_P_election [now]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4381#2","4381","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4386#0","4386","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expect us.","Expect us.","Expect us.","Expect us.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4387#0","4387","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","GOD BLESS AMERICA.","","GOD BLESS AMERICA.","GOD BLESS AMERICA.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"4393#0","4393","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think recent events.","Think recent events.","Think recent events.","Think recent events.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"4395#0","4395","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Now, re_read again:","Now, re_read again:","Now, re_read again:","Now, re_read again:","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
